RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
20,Shohei OhtaniLAA,SP,65,252,42,64,0.254,13,1,13,37,118,24,70,7,0.326,0.468,0.794,0.8
22,Christian YelichMIL,LF,64,244,41,59,0.242,9,2,7,23,93,29,69,10,0.325,0.381,0.706,1
23,Aaron JudgeNYY,RF,63,242,54,74,0.306,10,0,25,49,159,32,68,4,0.381,0.657,1.038,3.3
23,Luke VoitSD,DH,48,180,25,43,0.239,11,0,8,30,78,23,68,1,0.325,0.433,0.759,0.8
25,Matt OlsonATL,1B,66,252,26,61,0.242,24,0,8,31,109,39,67,0,0.345,0.433,0.777,0.8
25,Bo BichetteTOR,SS,64,269,35,70,0.26,15,0,10,33,115,17,67,4,0.304,0.428,0.732,1.2
27,Nick CastellanosPHI,LF,66,254,29,65,0.256,17,0,7,36,103,20,66,2,0.313,0.406,0.718,0
28,Bobby Witt Jr.KC,SS,62,238,36,58,0.244,15,4,8,32,105,12,65,10,0.285,0.441,0.726,0.7
29,Eduardo EscobarNYM,3B,61,232,29,54,0.233,16,3,5,25,91,23,64,0,0.297,0.392,0.69,0.2
29,Trent GrishamSD,CF,65,216,25,40,0.185,10,2,5,25,69,28,64,2,0.286,0.319,0.606,0.9
31,Salvador PerezKC,C,54,215,24,45,0.209,13,1,10,32,90,8,63,0,0.248,0.419,0.666,0.8
31,Pavin SmithARI,RF,60,197,18,37,0.188,6,0,8,27,67,22,63,1,0.27,0.34,0.61,-0.2
33,Sean MurphyOAK,C,60,216,24,44,0.204,15,1,7,25,82,19,62,0,0.281,0.38,0.661,0.5
33,Randy ArozarenaTB,RF,63,241,30,62,0.257,14,2,7,31,101,14,62,12,0.313,0.419,0.732,0.8
35,Avisail GarciaMIA,RF,54,200,19,46,0.23,6,0,4,17,64,8,61,3,0.271,0.32,0.591,0
35,Brett PhillipsTB,RF,48,130,14,21,0.162,4,0,4,10,37,10,61,6,0.225,0.285,0.51,0.7
35,Bryan ReynoldsPIT,LF,61,230,28,57,0.248,8,2,11,21,102,25,61,3,0.326,0.443,0.769,1.1
35,Daulton VarshoARI,CF,61,222,31,54,0.243,13,0,9,28,94,18,61,4,0.308,0.423,0.731,1.5
35,Jazz Chisholm Jr.MIA,2B,53,193,35,46,0.238,7,4,13,41,100,18,61,11,0.302,0.518,0.82,2
40,Seth BrownOAK,LF,63,196,19,39,0.199,11,2,8,31,78,18,60,6,0.269,0.398,0.666,-0.3
40,Nathaniel LoweTEX,1B,60,226,26,62,0.274,9,1,8,26,97,15,60,1,0.32,0.429,0.749,0.5
42,Robbie GrossmanDET,LF,50,166,15,34,0.205,6,0,1,12,43,21,59,2,0.304,0.259,0.563,-0.3
42,Randal GrichukCOL,CF,56,201,24,52,0.259,6,0,6,30,76,10,59,2,0.298,0.378,0.676,-0.3
42,Chad PinderOAK,LF,47,165,15,41,0.248,9,0,5,16,65,7,59,2,0.277,0.394,0.671,-0.6
42,Ryan MountcastleBAL,1B,55,219,30,60,0.274,11,0,12,36,107,12,59,2,0.312,0.489,0.801,1.1
42,Jake CronenworthSD,SS,66,255,42,65,0.255,17,2,6,40,104,30,59,0,0.346,0.408,0.754,2.6
42,Alec BohmPHI,3B,64,238,32,61,0.256,9,1,4,24,84,15,59,1,0.296,0.353,0.649,-0.5
48,Miguel CabreraDET,1B,56,202,16,60,0.297,7,0,3,22,76,11,58,0,0.333,0.376,0.71,0.1
48,Tommy PhamCIN,LF,57,207,39,53,0.256,9,0,9,26,89,32,58,5,0.351,0.43,0.781,1.2
48,Marcell OzunaATL,DH,63,247,31,56,0.227,9,0,12,26,101,17,58,2,0.277,0.409,0.686,-0.6
