RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
23,Christian YelichMIL,LF,83,315,55,78,0.248,12,3,8,31,120,44,87,13,0.343,0.381,0.724,1.4
24,Matt OlsonATL,1B,86,330,37,84,0.255,33,0,13,49,156,46,86,0,0.346,0.473,0.818,1.6
24,Ryan McMahonCOL,3B,82,286,33,68,0.238,13,2,7,40,106,36,86,3,0.328,0.371,0.699,1.6
26,Franmil ReyesCLE,DH,52,199,18,43,0.216,8,0,8,25,75,12,85,0,0.262,0.377,0.639,-0.5
27,Shohei OhtaniLAA,SP,83,312,49,81,0.26,15,1,19,54,155,39,84,10,0.346,0.497,0.842,1.6
28,Nick CastellanosPHI,RF,84,327,35,81,0.248,18,0,8,44,123,21,82,4,0.295,0.376,0.672,-0.8
28,Jorge SolerMIA,LF,67,254,31,55,0.217,13,0,13,34,107,30,82,0,0.306,0.421,0.727,0.6
30,Eduardo EscobarNYM,3B,78,297,34,64,0.215,16,3,9,37,113,24,81,0,0.272,0.38,0.653,0
30,Tommy PhamCIN,LF,76,281,48,69,0.246,10,0,11,36,112,38,81,7,0.334,0.399,0.733,0.9
32,Trent GrishamSD,CF,83,273,31,53,0.194,10,2,8,32,91,35,80,3,0.291,0.333,0.624,1.3
33,Giancarlo StantonNYY,DH,70,254,33,59,0.232,5,0,21,54,127,33,79,0,0.317,0.5,0.817,1.1
33,Robbie GrossmanDET,LF,67,225,20,46,0.204,9,1,2,19,63,31,79,3,0.308,0.28,0.588,0.1
33,Matt ChapmanTOR,3B,81,283,42,62,0.219,14,0,13,40,115,27,79,0,0.293,0.406,0.7,1
33,Bobby Witt Jr.KC,SS,79,305,43,73,0.239,16,5,12,42,135,19,79,13,0.288,0.443,0.731,0.9
37,Byron BuxtonMIN,CF,66,247,47,53,0.215,11,2,22,41,134,22,78,2,0.293,0.543,0.836,2.9
37,Ryan MountcastleBAL,1B,73,285,36,79,0.277,19,0,14,43,140,16,78,4,0.315,0.491,0.806,1.6
37,Andrew VelazquezLAA,SS,77,214,22,35,0.164,6,0,5,20,56,9,78,11,0.206,0.262,0.468,0.6
40,Avisail GarciaMIA,RF,71,262,24,60,0.229,7,0,6,25,85,9,77,3,0.264,0.324,0.588,-0.6
40,J.D. MartinezBOS,DH,74,291,47,91,0.313,27,0,8,34,142,30,77,0,0.381,0.488,0.869,1.5
40,Willy AdamesMIL,SS,64,250,42,54,0.216,13,0,17,46,118,24,77,2,0.287,0.472,0.759,1.7
40,Bryan ReynoldsPIT,CF,82,301,40,79,0.262,11,3,15,32,141,34,77,3,0.343,0.468,0.812,1.8
40,Jesus SanchezMIA,CF,72,249,31,52,0.209,9,3,11,30,100,17,77,1,0.264,0.402,0.666,0.4
45,Kole CalhounTEX,RF,76,260,31,60,0.231,13,1,11,39,108,18,76,2,0.286,0.415,0.702,0.3
46,Marcell OzunaATL,DH,82,317,41,72,0.227,11,0,17,37,134,23,75,2,0.281,0.423,0.704,-0.4
46,Jake CronenworthSD,2B,84,325,52,77,0.237,21,2,7,44,123,36,75,1,0.329,0.378,0.707,2.5
46,Jack SuwinskiPIT,RF,67,212,32,44,0.208,9,0,14,25,95,22,75,2,0.294,0.448,0.742,1.1
49,Nelson CruzWSH,DH,80,292,38,70,0.24,12,0,8,47,106,34,74,2,0.322,0.363,0.685,0.4
49,Paul GoldschmidtSTL,1B,83,315,61,107,0.34,28,0,19,65,192,44,74,5,0.423,0.61,1.032,4.8
