RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
20,Christian YelichMIL,LF,123,464,83,121,0.261,19,4,11,44,181,68,127,16,0.359,0.39,0.749,2.5
20,Franmil ReyesCLE/CHC,RF,91,346,32,79,0.228,14,2,12,38,133,18,127,2,0.266,0.384,0.651,-0.7
20,Julio RodriguezSEA,CF,112,436,66,116,0.266,21,3,21,65,206,32,127,23,0.326,0.472,0.798,4.4
23,Ryan McMahonCOL,3B,123,423,52,105,0.248,20,3,13,58,170,52,126,7,0.334,0.402,0.736,2.7
23,Randy ArozarenaTB,LF,123,468,58,125,0.267,31,2,18,70,214,39,126,26,0.336,0.457,0.793,2.7
25,Willy AdamesMIL,SS,106,425,67,98,0.231,20,0,26,76,196,38,124,5,0.293,0.461,0.754,3.1
26,Nick CastellanosPHI,RF,127,497,53,132,0.266,27,0,13,61,198,27,123,7,0.306,0.398,0.705,-0.3
26,Ian HappCHC,LF,127,463,59,128,0.276,34,2,15,62,211,49,123,7,0.35,0.456,0.806,3.5
28,Jorge MateoBAL,SS,120,398,52,91,0.229,20,6,12,43,159,22,122,28,0.277,0.399,0.676,3
28,Cody BellingerLAD,CF,115,418,59,86,0.206,22,3,17,54,165,32,122,11,0.263,0.395,0.658,1.4
28,Ryan MountcastleBAL,1B,113,440,51,107,0.243,24,0,18,66,185,30,122,4,0.291,0.42,0.711,0.8
31,Josh DonaldsonNYY,3B,107,383,45,85,0.222,25,0,12,50,146,44,120,2,0.309,0.381,0.69,2.4
31,J.D. MartinezBOS,DH,112,433,60,117,0.27,36,0,10,49,183,42,120,0,0.338,0.423,0.761,0.6
31,Teoscar HernandezTOR,RF,102,384,52,100,0.26,24,1,19,62,183,27,120,6,0.312,0.477,0.789,2.2
31,Trent GrishamSD,CF,126,394,52,77,0.195,15,2,16,49,144,53,120,5,0.299,0.365,0.664,2.1
35,Byron BuxtonMIN,CF,92,340,61,76,0.224,13,3,28,51,179,34,116,6,0.306,0.526,0.833,4
35,Nathaniel LoweTEX,1B,123,470,60,140,0.298,20,3,22,65,232,33,116,2,0.347,0.494,0.84,2.3
37,Paul GoldschmidtSTL,1B,123,463,92,154,0.333,34,0,33,105,287,65,115,5,0.417,0.62,1.037,7
37,Javier BaezDET,SS,113,434,47,97,0.224,24,2,11,47,158,22,115,8,0.267,0.364,0.631,1.4
39,Nelson CruzWSH,DH,116,416,46,97,0.233,16,0,10,63,143,46,113,4,0.313,0.344,0.657,0.2
40,Robbie GrossmanATL/DET,RF,104,339,33,71,0.209,15,1,4,33,100,45,110,5,0.31,0.295,0.605,0.3
40,Kole CalhounTEX,RF,101,337,36,70,0.208,14,1,12,45,122,22,110,2,0.265,0.362,0.627,-0.9
40,Max MuncyLAD,3B,107,363,54,68,0.187,16,1,16,51,134,73,110,2,0.322,0.369,0.691,1.8
40,Trey ManciniBAL/HOU,1B,114,427,48,110,0.258,18,1,16,57,178,39,110,0,0.33,0.417,0.747,1.9
40,Seth BrownOAK,1B,119,392,40,86,0.219,21,2,17,50,162,35,110,8,0.288,0.413,0.701,0.5
40,Pete AlonsoNYM,1B,129,483,72,131,0.271,23,0,31,105,247,51,110,3,0.348,0.511,0.859,3.1
40,Bryan ReynoldsPIT,CF,113,418,58,107,0.256,14,4,21,48,192,45,110,5,0.338,0.459,0.798,2.1
40,Daulton VarshoARI,C,118,419,61,101,0.241,20,3,18,58,181,40,110,8,0.312,0.432,0.744,3.4
48,Marcell OzunaATL,LF,108,417,50,89,0.213,14,0,20,46,163,27,109,2,0.262,0.391,0.653,-1.2
48,Andrew VelazquezLAA,SS,115,298,35,58,0.195,8,0,8,26,90,13,109,13,0.233,0.302,0.535,1.5
48,Bobby DalbecBOS,1B,110,300,38,64,0.213,9,2,11,36,110,29,109,3,0.286,0.367,0.652,-0.4
