RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
29,Eduardo EscobarNYM,3B,63,239,29,55,0.23,16,3,5,28,92,23,66,0,0.292,0.385,0.677,0.1
29,Trent GrishamSD,CF,67,223,26,42,0.188,10,2,6,26,74,29,66,2,0.289,0.332,0.621,1
29,Bobby Witt Jr.KC,SS,64,246,36,58,0.236,15,4,8,32,105,13,66,10,0.279,0.427,0.706,0.7
32,Salvador PerezKC,C,56,222,25,47,0.212,13,1,11,34,95,8,64,0,0.252,0.428,0.68,1
33,Andrew VelazquezLAA,SS,62,183,19,32,0.175,6,0,4,17,50,8,63,10,0.219,0.273,0.493,0.7
33,Pavin SmithARI,RF,62,204,19,40,0.196,6,0,9,28,73,23,63,1,0.278,0.358,0.636,0.1
33,Jazz Chisholm Jr.MIA,2B,55,199,36,48,0.241,8,4,13,42,103,20,63,11,0.313,0.518,0.83,2.2
36,Sean MurphyOAK,C,61,220,25,47,0.214,16,1,8,28,89,19,62,0,0.289,0.405,0.693,0.7
36,Brett PhillipsTB,RF,50,134,14,23,0.172,4,0,4,10,39,11,62,6,0.238,0.291,0.529,0.8
36,Bryan ReynoldsPIT,LF,63,237,30,60,0.253,8,2,11,21,105,26,62,3,0.331,0.443,0.774,1.2
39,Avisail GarciaMIA,RF,54,204,19,46,0.225,6,0,4,17,64,8,61,3,0.266,0.314,0.58,-0.1
39,Robbie GrossmanDET,LF,52,173,16,37,0.214,6,0,2,16,49,23,61,2,0.315,0.283,0.599,-0.1
39,Ryan MountcastleBAL,1B,56,223,30,60,0.269,11,0,12,36,107,12,61,2,0.307,0.48,0.787,1
39,Nathaniel LoweTEX,1B,61,230,26,63,0.274,9,1,8,27,98,15,61,1,0.318,0.426,0.744,0.5
39,Daulton VarshoARI,CF,62,226,32,56,0.248,13,0,9,28,96,18,61,4,0.311,0.425,0.736,1.4
44,Giancarlo StantonNYY,DH,54,194,22,49,0.253,5,0,14,42,96,25,60,0,0.333,0.495,0.828,1
44,Randal GrichukCOL,CF,56,205,25,53,0.259,6,0,7,33,80,10,60,2,0.297,0.39,0.687,-0.3
44,Seth BrownOAK,LF,64,200,21,42,0.21,11,2,9,32,84,18,60,6,0.277,0.42,0.697,0
47,J.D. MartinezBOS,DH,58,227,39,76,0.335,23,0,8,29,123,24,59,0,0.402,0.542,0.944,1.7
47,Tommy PhamCIN,LF,58,209,40,54,0.258,9,0,9,26,90,34,59,5,0.358,0.431,0.788,1.2
47,Marcell OzunaATL,DH,64,251,31,57,0.227,9,0,12,26,102,17,59,2,0.277,0.406,0.683,-0.6
47,Chad PinderOAK,LF,47,165,15,41,0.248,9,0,5,16,65,7,59,2,0.277,0.394,0.671,-0.5
