RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
18,Robbie GrossmanDET,LF,42,141,13,28,0.199,6,0,0,10,34,21,51,2,0.311,0.241,0.553,-0.3
18,Matt OlsonATL,1B,49,181,20,45,0.249,21,0,5,17,81,32,51,0,0.363,0.448,0.81,0.8
18,Ryan McMahonCOL,2B,47,168,24,41,0.244,10,1,4,22,65,21,51,0,0.339,0.387,0.725,1.1
18,Sean MurphyOAK,C,47,170,21,35,0.206,14,1,5,22,66,17,51,0,0.286,0.388,0.675,0.5
18,Bo BichetteTOR,SS,47,198,23,50,0.253,12,0,7,24,83,9,51,4,0.285,0.419,0.704,0.5
23,Nick CastellanosPHI,LF,49,186,24,49,0.263,12,0,7,28,82,14,50,2,0.32,0.441,0.761,-0.1
23,Randy ArozarenaTB,RF,46,178,21,47,0.264,12,1,4,20,73,11,50,7,0.313,0.41,0.723,0.4
23,Shohei OhtaniLAA,P,48,185,34,46,0.249,8,0,11,32,87,18,50,7,0.325,0.47,0.796,0.9
23,Jesus SanchezMIA,RF,43,147,18,32,0.218,5,3,5,14,58,10,50,0,0.277,0.395,0.671,0.1
23,Brandon MarshLAA,CF,43,145,18,40,0.276,5,0,4,26,57,11,50,3,0.329,0.393,0.722,1.1
28,Eduardo EscobarNYM,3B,46,174,21,39,0.224,13,2,2,14,62,22,49,0,0.308,0.356,0.664,0
28,Christian YelichMIL,LF,48,179,29,41,0.229,9,1,5,21,67,23,49,7,0.32,0.374,0.695,0.7
28,Jorge SolerMIA,RF,43,163,19,35,0.215,8,0,11,25,76,20,49,0,0.308,0.466,0.774,0.9
28,Pavin SmithARI,RF,45,145,14,33,0.228,5,0,7,24,59,18,49,1,0.315,0.407,0.722,0.6
28,Seiya SuzukiCHC,RF,41,139,20,34,0.245,12,1,4,21,60,21,49,3,0.344,0.432,0.775,0.7
33,Mike TroutLAA,CF,44,158,37,49,0.31,13,1,13,28,103,24,48,0,0.411,0.652,1.063,3
33,Jorge MateoBAL,SS,44,157,14,35,0.223,9,2,3,12,57,6,48,13,0.256,0.363,0.619,1.3
35,Giancarlo StantonNYY,DH,40,151,15,43,0.285,3,0,11,35,79,14,47,0,0.339,0.523,0.862,1.1
35,Avisail GarciaMIA,RF,40,149,11,30,0.201,3,0,3,10,42,4,47,3,0.231,0.282,0.513,-0.7
35,Matt ChapmanTOR,3B,47,160,19,32,0.2,7,0,6,20,57,19,47,0,0.287,0.356,0.644,0.4
35,Trent GrishamSD,CF,46,150,10,24,0.16,6,2,2,16,40,19,47,0,0.263,0.267,0.53,0.1
39,Marcell OzunaATL,DH,49,188,19,43,0.229,6,0,10,22,79,10,46,2,0.269,0.42,0.689,-0.4
39,Chad PinderOAK,LF,37,129,12,33,0.256,7,0,5,15,55,5,46,2,0.281,0.426,0.708,0.1
39,Sheldon NeuseOAK,3B,45,162,16,38,0.235,3,2,2,17,51,11,46,4,0.291,0.315,0.606,0.2
42,Darin RufSF,LF,46,151,26,33,0.219,5,0,3,17,47,28,45,2,0.346,0.311,0.657,-0.6
42,Jorge PolancoMIN,SS,45,167,20,39,0.234,8,0,5,26,62,26,45,2,0.333,0.371,0.705,1.3
42,Jake CronenworthSD,SS,47,183,25,39,0.213,8,2,3,19,60,19,45,0,0.297,0.328,0.625,1.2
42,Daulton VarshoARI,CF,47,162,24,42,0.259,10,0,8,21,76,16,45,3,0.333,0.469,0.802,1.7
42,Bobby Witt Jr.KC,SS,46,174,23,41,0.236,13,3,6,24,78,8,45,7,0.276,0.448,0.724,0.5
47,Jesus AguilarMIA,1B,44,161,13,41,0.255,6,0,6,20,65,17,44,0,0.319,0.404,0.722,0.1
47,Pete AlonsoNYM,DH,50,189,29,54,0.286,8,0,13,47,101,19,44,1,0.358,0.534,0.892,1.3
49,Randal GrichukCOL,CF,39,144,18,39,0.271,4,0,5,25,58,7,43,2,0.312,0.403,0.714,-0.1
49,Francisco LindorNYM,SS,50,191,37,50,0.262,8,2,8,40,86,24,43,7,0.35,0.45,0.8,1.6
