RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
27,Giancarlo StantonNYY,DH,80,289,40,66,0.228,6,0,24,61,144,35,93,0,0.309,0.498,0.807,1.2
27,Jorge MateoBAL,SS,87,286,35,60,0.21,13,4,7,25,102,16,93,23,0.261,0.357,0.617,2
27,Shohei OhtaniLAA,SP,91,340,52,88,0.259,15,2,20,57,167,44,93,10,0.349,0.491,0.84,1.6
30,Eduardo EscobarNYM,3B,88,338,37,74,0.219,18,3,11,40,131,26,92,0,0.273,0.388,0.661,-0.1
30,Kole CalhounTEX,RF,87,292,33,64,0.219,14,1,11,41,113,20,92,2,0.277,0.387,0.664,-0.4
32,Byron BuxtonMIN,CF,73,273,50,59,0.216,11,3,23,43,145,24,91,2,0.293,0.531,0.824,2.9
32,Matt ChapmanTOR,3B,89,313,49,73,0.233,16,0,16,49,137,30,91,1,0.308,0.438,0.745,1.6
34,Jorge SolerMIA,LF,72,270,32,56,0.207,13,0,13,34,108,31,90,0,0.295,0.4,0.695,0.4
35,Tommy PhamCIN,LF,83,310,53,74,0.239,10,1,11,36,119,40,88,7,0.325,0.384,0.709,0.6
35,Trent GrishamSD,CF,93,300,37,57,0.19,10,2,10,34,101,40,88,4,0.29,0.337,0.627,1
37,Jake CronenworthSD,2B,94,361,60,86,0.238,23,3,9,49,142,42,87,1,0.333,0.393,0.726,3
38,Avisail GarciaMIA,RF,81,296,28,69,0.233,8,0,7,29,98,11,86,4,0.268,0.331,0.599,-0.6
38,Willy AdamesMIL,SS,73,287,51,63,0.22,14,0,20,52,137,29,86,3,0.293,0.477,0.771,2.3
38,Ryan MountcastleBAL,1B,81,317,40,85,0.268,21,0,14,46,148,19,86,4,0.309,0.467,0.776,1.5
38,Bobby Witt Jr.KC,SS,90,352,51,90,0.256,19,5,14,50,161,20,86,19,0.299,0.457,0.756,0.7
42,Josh DonaldsonNYY,3B,75,271,32,62,0.229,18,0,9,35,107,31,85,2,0.313,0.395,0.708,2.1
42,Marcell OzunaATL,DH,90,347,43,77,0.222,12,0,18,39,143,26,85,2,0.278,0.412,0.69,-0.5
42,Garrett CooperMIA,1B,84,298,28,83,0.279,21,1,7,40,127,27,85,0,0.347,0.426,0.773,1
45,Paul GoldschmidtSTL,1B,92,348,66,116,0.333,28,0,22,74,210,48,84,5,0.416,0.603,1.019,4.9
45,J.D. MartinezBOS,DH,81,318,51,96,0.302,30,0,9,38,153,31,84,0,0.368,0.481,0.849,1.3
45,Robbie GrossmanDET,LF,75,251,23,52,0.207,11,1,2,22,71,35,84,3,0.315,0.283,0.598,0.3
45,Francisco LindorNYM,SS,94,367,54,90,0.245,12,3,16,66,156,36,84,10,0.32,0.425,0.746,2.6
45,Nathaniel LoweTEX,1B,88,332,43,91,0.274,14,1,13,40,146,25,84,1,0.325,0.44,0.765,0.5
45,Daulton VarshoARI,CF,86,309,43,73,0.236,15,1,13,46,129,25,84,5,0.301,0.417,0.719,1.9
