RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
30,Josh DonaldsonNYY,3B,94,339,39,76,0.224,23,0,11,43,132,37,108,2,0.306,0.389,0.696,2.3
31,Marcell OzunaATL,DH,107,415,50,89,0.214,14,0,20,46,163,27,107,2,0.263,0.393,0.656,-1.3
32,J.D. MartinezBOS,DH,99,384,54,107,0.279,34,0,9,46,168,35,106,0,0.343,0.438,0.78,0.7
32,Ian HappCHC,LF,110,401,47,112,0.279,30,2,10,52,176,45,106,6,0.357,0.439,0.796,3.2
34,Kole CalhounTEX,RF,97,322,35,68,0.211,14,1,11,43,117,21,105,2,0.269,0.363,0.632,-0.8
34,Trevor StoryBOS,2B,81,307,49,68,0.221,17,0,15,58,130,28,105,10,0.289,0.423,0.713,2.2
34,Trent GrishamSD,CF,113,363,48,73,0.201,15,2,15,46,137,48,105,5,0.3,0.377,0.677,2
34,Nathaniel LoweTEX,1B,109,411,51,118,0.287,20,2,16,49,190,31,105,2,0.339,0.462,0.801,1.5
38,Javier BaezDET,SS,101,388,41,88,0.227,23,2,11,45,148,18,102,5,0.268,0.381,0.65,0.9
38,Ryan MountcastleBAL,1B,99,388,45,98,0.253,24,0,15,55,167,25,102,4,0.298,0.43,0.728,0.9
40,Eduardo EscobarNYM,3B,101,371,41,81,0.218,21,3,12,43,144,28,101,0,0.272,0.388,0.66,-0.2
40,Adam DuvallATL,LF,86,287,39,61,0.213,16,1,12,36,115,21,101,0,0.276,0.401,0.677,-0.1
42,Bobby DalbecBOS,1B,100,276,34,57,0.207,8,2,11,32,102,26,99,2,0.279,0.37,0.649,-0.5
43,Paul GoldschmidtSTL,1B,108,405,80,133,0.328,31,0,28,89,248,58,98,5,0.413,0.612,1.026,6.1
43,Francisco LindorNYM,SS,114,439,74,118,0.269,17,3,20,82,201,48,98,11,0.347,0.458,0.805,4.7
43,Jesus AguilarMIA,1B,105,388,36,93,0.24,17,0,15,47,155,26,98,1,0.289,0.399,0.689,-0.5
43,Bobby Witt Jr.KC,SS,105,407,57,103,0.253,19,5,15,57,177,22,98,22,0.296,0.435,0.731,0.5
47,Mike TroutLAA,CF,79,282,55,76,0.27,17,2,24,51,169,39,97,1,0.368,0.599,0.967,3.9
47,Teoscar HernandezTOR,RF,89,335,46,91,0.272,23,1,17,54,167,24,97,6,0.324,0.499,0.823,2.5
47,Jake CronenworthSD,2B,114,427,71,101,0.237,23,3,11,59,163,55,97,1,0.341,0.382,0.722,3.5
50,Joey VottoCIN,1B,89,314,31,66,0.21,18,1,11,41,119,44,96,0,0.326,0.379,0.705,0
