RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
28,Matt OlsonATL,1B,77,293,32,74,0.253,31,0,12,42,141,43,74,0,0.348,0.481,0.829,1.7
28,Trent GrishamSD,CF,75,247,29,46,0.186,10,2,6,28,78,32,74,2,0.286,0.316,0.602,1
31,Franmil ReyesCLE,DH,43,162,12,33,0.204,5,0,4,16,50,12,73,0,0.261,0.309,0.57,-0.8
31,Bobby Witt Jr.KC,SS,72,276,41,67,0.243,16,5,11,39,126,17,73,12,0.291,0.457,0.747,1
33,Bryan ReynoldsPIT,CF,73,275,35,71,0.258,8,3,15,31,130,29,72,3,0.331,0.473,0.804,1.7
34,Marcell OzunaATL,DH,73,283,36,64,0.226,9,0,14,32,115,21,71,2,0.282,0.406,0.688,-0.5
34,Ryan MountcastleBAL,1B,65,258,33,71,0.275,15,0,13,39,125,14,71,3,0.313,0.484,0.797,1.3
36,Giancarlo StantonNYY,DH,63,225,30,56,0.249,5,0,19,52,118,30,70,0,0.333,0.524,0.858,1.3
36,Robbie GrossmanDET,LF,59,200,19,43,0.215,9,0,2,18,58,27,70,2,0.316,0.29,0.606,0
36,Andrew VelazquezLAA,SS,70,203,22,35,0.172,6,0,5,20,56,9,70,10,0.217,0.276,0.492,0.9
39,Avisail GarciaMIA,RF,61,233,22,53,0.227,7,0,6,23,78,8,69,3,0.263,0.335,0.598,-0.6
39,Matt ChapmanTOR,3B,71,251,40,56,0.223,14,0,11,35,103,26,69,0,0.302,0.41,0.713,1.4
41,Gary SanchezMIN,C,61,224,26,50,0.223,18,0,9,34,95,15,68,1,0.282,0.424,0.706,0.5
41,Tommy PhamCIN,LF,66,242,46,61,0.252,9,0,11,33,103,35,68,6,0.345,0.426,0.771,0.9
41,Byron BuxtonMIN,CF,59,217,44,50,0.23,10,2,20,36,124,20,68,1,0.309,0.571,0.88,2.7
41,Jesus SanchezMIA,CF,63,217,29,47,0.217,8,3,10,27,91,12,68,1,0.263,0.419,0.682,0.2
41,Nathaniel LoweTEX,1B,69,259,30,72,0.278,10,1,10,32,114,19,68,1,0.327,0.44,0.767,0.8
46,J.D. MartinezBOS,DH,66,259,44,81,0.313,24,0,8,33,129,28,67,0,0.384,0.498,0.882,1.4
46,Brett PhillipsTB,RF,55,145,16,23,0.159,4,0,4,10,39,12,67,6,0.226,0.269,0.495,0.5
46,Jake CronenworthSD,2B,76,294,49,73,0.248,20,2,7,43,118,33,67,1,0.341,0.401,0.743,2.7
46,Daulton VarshoARI,CF,69,255,34,59,0.231,14,0,10,32,103,19,67,4,0.294,0.404,0.698,1.3
50,Nelson CruzWSH,DH,72,265,36,66,0.249,12,0,8,45,102,33,66,2,0.333,0.385,0.718,0.7
